"G1_cell1"	"G1_cell2"	"G1_cell3"	"G1_cell4"	"G1_cell5"	"G1_cell6"	"G1_cell7"	"G1_cell8"	"G1_cell9"	"G1_cell10"	"G1_cell11"	"G1_cell12"	"G1_cell13"	"G1_cell14"	"G1_cell15"	"G1_cell16"	"G1_cell17"	"G1_cell18"	"G1_cell19"	"G1_cell20"	"S_cell1"	"S_cell2"	"S_cell3"	"S_cell4"	"S_cell5"	"S_cell6"	"S_cell7"	"G2M_cell1"	"G2M_cell2"	"G2M_cell3"	"G2M_cell4"	"G2M_cell5"	"G2M_cell6"	"G2M_cell7"	"G2M_cell8"
"Gm5642"	6.24242149083748	6.5398892813801	5.90534127131177	6.16249002284281	6.19876522282815	6.1093250349001	6.28872398880879	5.80537501089477	6.048229645374	6.1647581253673	6.95425448240119	6.20834557449899	6.27298056097777	6.28600136775692	6.4203611281648	6.20207679463476	6.1695402314598	5.79907694184826	6.28872398880879	6.25822492868355	6.20606099656801	6.06964632039813	5.86626509896028	5.70131616654127	5.54453175253252	4.82166940271651	5.67104705147721	5.37113017213902	5.9814485507787	5.5149901416029	5.51498067662161	5.87053980527996	6.1047706612051	5.31198620953675	5.66657482357905
"Gm15238"	0.0500766100770344	0	0.664529260720123	2.03689011054027	0	1.50775405392116	0	1.24575728349509	0	0.39538531277563	0	0	0.653260008023742	0.807978031733267	0.0358292504402007	0	0.986874707636881	1.73209984386836	0	0	0	0	0	0	2.89927619016899	0.160957610017929	0	0.0941357872297826	0	0.0322887692930272	0	0.0357239800331106	0	0.058156318106879	0.999992786506762
"Gm13370"	7.84675655746532	7.73736904151849	7.6181285107883	7.48129086770334	8.03432578003588	7.25312891246567	7.23121157871557	7.34391409809408	7.40626454061069	7.44567705027084	8.09268843952024	7.86211039095978	7.8338135495379	7.75751668759819	8.06950347308393	7.80839148664745	7.84510109811562	7.34726701775345	7.23121157871557	7.94195139251363	7.41472751196554	7.36239975116586	7.32360425379369	7.42974985080022	7.08327720290048	6.6971482863366	7.28377364406262	7.15332908706647	7.33807671404807	7.13512439516859	7.18294053728157	7.01877881024015	7.57363961427113	7.07077571231746	6.98198961150773
"Gm12471"	4.4604935758584	4.54891127958894	4.20488410176899	4.0210265931579	3.8557206614093	3.56623065282154	4.51092395311885	4.00438453369835	4.37719317455434	4.41347899797822	4.93948988786455	4.26827717976031	4.0176369030495	4.86871145526422	4.58716093477828	4.35227123661944	4.55274593674845	3.91690652261693	4.51092395311885	4.2140859391224	3.82716864929203	3.95136398815284	3.00411662225243	2.74532124483715	2.94524998132693	2.6885026625138	3.47837648965109	2.93315147601496	3.76822667850505	3.61421512100095	3.70839694691261	3.80888954528568	4.0443504006645	3.39496131359738	3.68861679455684
"Rpl10a-ps1"	10.8749890297155	11.4126968576521	10.7496432031215	11.2745645208664	10.9159391165241	10.7116067524787	11.2400220871992	11.092281448755	10.85290398412	10.8565889314311	11.8611838580495	11.1102288092757	10.9521296827518	11.2278325119019	11.1230996875716	11.1176301157767	10.6364524293274	10.9140636668781	11.2400220871992	11.6202885672802	11.1066610796266	11.4694942844629	11.223778497587	11.3824403009015	10.4195599587525	10.5590902439126	10.9082875298985	10.358816008125	10.6535616620584	10.5046601136365	10.6116334788139	10.3151608863488	10.9299019290344	10.3115439849519	10.8305627414504
"Gm16288"	6.19267550946996	6.40931116138282	5.86113406428834	5.95818844332169	5.92881088181654	5.94377133096778	6.50322468859445	5.97216877789787	5.93848105539537	6.13183638727079	6.96855160336395	5.84367487731406	6.09878166839104	6.31772373199913	6.40124134514364	6.26802073475073	6.22854743832969	6.15068964324732	6.50322468859445	6.39460159823327	6.48174131914267	6.17303746216522	6.04891621281806	5.84323266346255	4.57067543358382	5.23470440560136	5.12433227116325	5.32927072932764	5.7903471933566	5.34521183943061	5.36063466872549	5.77851611526361	6.07725581903285	5.63629109469807	5.46246137350469
"Gm12254"	9.55529467869023	10.0779105609907	9.77151092819173	9.28471076181367	9.22628453632783	9.41959998565854	9.5065237955741	9.72407552102298	9.42239070272122	9.83181866850896	10.1796976450751	9.42962014834602	9.59899599336969	9.79454095948314	10.0125407400108	9.81686525982685	9.92130689234601	9.53884270216249	9.5065237955741	9.90756670045924	9.29494922326395	9.63738382931481	9.26610250363444	9.25204564999447	8.84738939403155	8.98179843706974	9.98844327075063	9.32946673387283	8.88430180601665	9.13600164267489	9.35299901889358	9.23196514104186	9.42101706494899	9.33436044782763	9.18251105551203
"Gm3362"	9.0272121200493	9.60184319985505	8.81229605416782	8.59764290278503	9.18456049365769	8.95112732146816	9.15615641036905	9.19219909790292	9.30059051101998	9.05437911244179	10.1449513401414	9.46527048934188	8.95832940665562	9.56610923257198	9.5195497671695	9.23936462424389	8.99396866687634	9.1307944784673	9.15615641036905	9.10271323907843	8.99989292100375	8.87262255758167	9.02069942616989	8.70703466178299	8.81060697873014	8.35365410611819	9.02918229987697	8.15532928935403	8.80937907101906	8.60255783584458	8.90029927655996	8.8191316709329	9.16175166770395	8.61130519160011	8.61068160907797
"C330046G13Rik"	0.185020338867633	0	5.4303856425179	0	0	0	0	0	0	0	0.0953054976369995	0	4.46605279875968	0	0.196768173809586	4.53669326495085	0.608513105039508	0	0	0	0	0.0376324314542671	4.37094541257664	0	0	0	0	0.0614758093033801	0	0.150043593350281	2.89790255777351	0.0684223499632823	4.11811881364588	0	0
"Vax2os1"	0	0.115959573996084	0.0519621459926534	0	0	0	0	0	0	0	0	0	3.18928690658361	3.87800921042007	3.06554818605677	3.0664922274565	4.36315705669115	0	0	0	4.07582353677923	3.30737460527908	3.61616946618673	0.0375298227147858	4.42826301261135	0	4.00123477906438	0	2.98526178297889	3.64961545906341	0	0.0632704356817855	4.05998683764357	1.9718433274787	0.0253131936078939
"Gm15843"	4.47019193059418	4.96191961519888	4.71824653476387	4.40827029074024	4.95801207473457	4.18922364019726	5.01702662500817	4.46410623827917	4.71268381407172	4.59482917898886	4.87863216645988	5.00041020807856	4.46446570049021	4.87366557535223	4.84105731054217	4.65361038398849	4.58076054934014	4.28663722892995	5.01702662500817	4.82466603620963	4.55453973781898	4.33398896479196	4.41116859860713	3.83965731524464	3.90571672620363	3.77674621297162	3.8779307086868	3.600876300188	4.03195974139754	4.01237201021777	4.22901103701185	4.10997896353927	4.71293688082399	3.98082048326328	4.51630517017487
"Gm12091"	7.32486459548804	7.72079147211615	7.64575929145774	7.61957440968023	7.34366542341284	7.39047853264904	7.59469782732387	7.80613068823425	7.45635441510829	7.31664357448243	7.94242653344733	7.79722703091421	7.72541397767482	7.78953364497036	7.78505352621731	7.79757723109667	7.35511319732356	7.54390568176424	7.59469782732387	7.58596152162332	7.48190435112625	7.48737379519341	7.48219485750918	7.59407822357949	7.55737179507129	6.87450190606721	7.59692023843586	7.06304987183146	7.62273272797946	7.13397444460825	7.32224364991498	7.35078010073486	6.96815988912861	7.21778325567605	7.22321014611134
"Gm12688"	0.132088250572412	5.43340684051454	5.09586957967106	5.69098411633893	0	0	0.428177774369282	0	0.0752631660188472	5.31427598038605	0	6.13571133793589	0	0	0	0	0	0	0.428177774369282	0	0.156127340174046	3.77081847679934	0	6.47941166291802	0.0747224408348109	0	4.57345935984961	0	0	0	0	5.83928442556615	0	4.42219262618972	4.35369027062016
"Gt(ROSA)26Sor"	0	0	0	0	0	0	0	0	0	0	0	0	0.170928767920543	0	5.45654662473194	0.340616956528463	0	0	0	0	0	3.35232350441697	0	0	0	0	0.480089299042125	0.20340540617172	4.73065082363511	2.99411081738725	0.558617365604149	0.224360151437982	4.37883064553565	0	2.72011864342515
"Gm15500"	11.3680698765321	11.5124836975118	11.3453775236413	11.3629465148154	11.0826347378993	11.1742640875978	11.6558347929782	11.5382568448136	11.0871246699691	11.1441292426409	11.6865136584497	11.6289740365801	11.1777558784528	11.5504293575559	11.5820431635457	11.3507348036843	11.1520249309489	11.3396496146572	11.6558347929782	11.7097688007799	11.4272290249948	11.3655733486309	11.3589258691547	11.6587158022049	11.217454907959	10.9248421883835	11.4351232873004	10.6687077381157	11.0214242039036	10.9809892318986	11.1619380549277	10.9878395538973	11.3446066087734	10.916991587491	11.2892062379267
"Gm13194"	2.38789738594525	2.49772731681884	1.98328368119083	2.1881920067288	2.41840856243529	1.74531479018678	2.34712986062601	2.26744890416186	2.49332709801001	1.84301502438067	2.67032823325866	2.41190887122647	2.23832830312591	2.17281070956169	1.87933328334048	2.13354708655172	2.08664791275519	2.37122428583846	2.34712986062601	2.69117232915055	1.99696715481094	1.97916930327773	1.27911466371099	1.95143859423125	1.70068384587625	1.56147766952481	1.0906163484066	1.87916857600941	2.13903721115873	1.50259538554219	1.73663950823787	1.92455980204781	1.69567763232987	1.28062974095722	1.92043432295245
"Gm9013"	5.29871696051243	5.7300067700108	5.57761916058493	5.57612603776102	5.28279191010549	5.31799500128222	5.61532212349471	5.70785605148219	5.3931209861868	5.32688244921584	5.88433172554735	5.73824902171202	5.71761062644778	5.75035996084393	5.72371145064975	5.7248248687368	5.36816419007418	5.58112825701866	5.61532212349471	5.60592985012382	5.45119792141737	5.50104418119871	5.49390027013808	5.62945279654316	5.5004706539457	4.84395872727257	5.57451027433645	5.00396646220326	5.57940645678201	5.07830667977722	5.33535104853508	5.27954558286885	4.97907416114545	5.18607659275926	5.17859912535218
"Gm7799"	1.71402126420876	1.53819048437981	1.61048274396081	1.43234479515608	1.68411853523105	1.50353701112335	1.39963596328934	1.62351105930838	1.12161888506301	1.59370752854295	2.14509700009677	1.68042788506673	1.68719509466027	1.62686428942678	1.78475941575111	1.55054117707132	1.74714675137087	1.75993557339477	1.39963596328934	1.77854082066947	1.33995829000388	1.36508778856298	1.48584411788043	1.59874155289018	1.35959988118209	0.957246013601684	1.59835091170884	1.44749985275164	1.19926715562014	1.24499662673805	1.55303112819997	1.17050837347379	1.22714958515844	1.0812441718812	1.18281940161221
"Gm3355"	4.54172545458873	4.45973324152274	4.2324151707754	4.1344509639115	4.71779155992887	4.11092277222062	4.00625313536629	3.96750064746218	4.01481945185481	4.11183258707798	4.70380393063399	4.51964254250816	4.65465893963205	4.44393148648869	4.75417666618231	4.50659559541559	4.5893260588084	3.99305839058115	4.00625313536629	4.64415046954755	4.16703672211749	4.09985904144645	4.19518221441161	4.11190768376869	3.79345895127464	3.5314313691031	3.87402968478206	3.83333540913747	4.01936388217117	3.87203087137269	3.91734582129298	3.82314811210583	4.27924098093674	3.74668897911544	3.71373979877778
"Gm9719"	1.49758171041797	1.90242480143452	1.85354860186406	1.61212127153362	2.15349731212276	1.67214469634693	2.18141427917687	1.86489332530069	2.03256285487902	1.87018319986533	2.09472927236154	2.06140640560084	1.90794049548108	2.06414476429799	1.97066962537909	2.07855518612192	2.12192716138066	1.52871633118806	2.18141427917687	2.03501503433194	1.71642906649755	1.73716322984907	1.67195907811865	1.30937412237187	1.43109338408903	1.33352105510802	1.18980558632733	1.21733619974366	1.42559357765306	1.39103078964345	1.66179975584608	1.65980128488871	1.81710747858615	1.36094854102078	1.5972927910378
"Gm15795"	3.11816533777739	3.32891830268989	3.14781301867824	2.99168781731744	3.69929620669624	2.75417559699225	3.80635499404991	3.14003094319689	3.14701519934192	3.36864823588757	3.7175722437011	3.49327585365844	3.19971788224686	3.49920809085669	3.2295171705027	3.318312502396	3.2801620192424	2.58873741874223	3.80635499404991	3.52919626799939	3.27191416140313	3.130881461616	3.01066348768734	2.8022469938192	2.44552278380293	2.31040120116561	2.4983478950819	2.5169631804383	2.71276303974127	2.60419707943315	2.97114069265443	2.96387173511919	3.09618762455649	2.59110969360915	3.10426116798285
"Gm8580"	3.00320643063325	3.19386791986023	2.88807689864186	2.56944248281634	2.9133624147403	2.69567095170673	3.02413879900951	3.22490001493258	2.91266136042942	3.07549840312098	3.62500156653313	2.79969866364324	2.97135409438539	3.27575055920975	3.16002629206365	3.10507291740561	3.28568629083952	3.05810864940117	3.02413879900951	3.07824433298107	2.66014596770758	2.98541663497762	2.73698146372437	3.2433050104189	2.55495715233255	2.6766397705362	3.30905537563211	2.6424428106873	2.94502706264659	2.66574294139856	2.74272630040143	2.57546724264301	2.81734082998834	2.58528226268291	2.66474905447626
"Gm11055"	0	0	0	0.188380667224786	0	1.68921416204513	0.165712600167602	0.938007954580613	0	0.629223244773054	0	0.0301775674517782	0.0333261549043847	0	1.56857696593241	0	0	0.415820309596348	0.165712600167602	0	0	0	0.231418890799075	1.17780300968184	0.165572403505066	0	0.229015653013128	0	0.394876279356736	0.364075947728281	0.0461233373868301	0.0961448402121729	0	0.0818301694483544	0
"Gm6133"	4.42212533285652	4.81043796237115	4.70393125078188	4.41828441506134	4.97370769685444	4.10986198849144	5.01636705633176	4.56452450383551	4.57268355440625	4.59632097205158	5.06202670371814	4.72806199505779	4.6056128547021	4.91030093988782	4.77097172310207	4.6147922814765	4.55024810379997	4.02064442816971	5.01636705633176	4.63695517007944	4.54458429920044	4.28631193962165	4.27496233518384	4.01220214307636	3.86622552780585	3.68182029270903	3.98441618011023	3.6574342178634	3.99759952354512	4.00389901996943	4.16224226774695	4.21689715138906	4.58858872215694	3.97465779105408	4.3760611233253
"Gm17511"	6.90846467866406	7.54810519834616	6.79299846977155	6.57022155086847	6.90273687352526	6.26542001749861	6.96384399836248	6.62947465393618	6.69636946603245	6.04392844717593	7.73793683211047	6.84561549723295	6.82978614885899	7.05278538961759	6.81911889439214	7.10868126293461	6.53727121424903	6.39411623470885	6.96384399836248	6.61504839608199	6.55658575514463	6.6582257667904	6.43936881520978	6.39098231228209	6.42536194910671	5.67704023479402	6.02651016357812	6.09297484989785	6.26350207880651	6.34867150742413	6.37206929120327	6.29764631479287	6.28876643135515	6.44027619151524	6.2841791089687
"Gm4613"	7.0567244096751	7.72210393908837	7.25013731981074	6.88047738214373	7.25504745931917	6.91092449689301	6.95898183525565	6.89709518050789	7.24769970150413	6.87140012899743	7.6992670519602	7.05005541164402	7.33304798296362	7.51040814714949	7.08185088906294	7.54889895286564	7.10884850405152	6.66438328186956	6.95898183525565	7.10011564059221	6.39441296043221	6.68456629992938	6.68279799870165	6.84517638749257	6.55412527305373	5.80400966186537	6.45314549897118	5.8017717229542	6.62185993557919	6.64743252247101	6.60718381727705	6.55000639669697	6.9534282198874	6.40521125554454	6.49321820158713
"Gm6576"	7.16741814583174	7.58385751427385	7.39372508097819	7.48980782928195	7.15839762296445	7.24813630945805	7.45085657749199	7.59041488926223	7.31762063629615	7.16964445012988	7.77059782637643	7.65644631583264	7.53162318916268	7.57340482466276	7.6070713452444	7.6174380784632	7.25486799907849	7.44525493008685	7.45085657749199	7.48600636501052	7.35577393132204	7.33407659155302	7.33653333812398	7.44019644504573	7.35933667526794	6.72286216474017	7.38615565413174	6.85708525122187	7.50244995140331	6.97132512143334	7.19453033844312	7.201800467145	6.81883778186491	7.05562950834604	7.04748385916484
"Gm17082"	0.317926863235294	0.00389559561830635	0.0429360684708733	1.30885594117364	1.57243375325088	1.61342792601626	0	1.48184656565964	0	0.405697257529584	0	0.283649204582213	0.00765084745022886	0.451783459678249	0	0.472537680049528	0.0768292758722969	0	0	0	0.950792377591422	0.00722543163264266	0.935879105644193	1.69223524260118	0.0165088712171393	0	0	0.316358944119412	0.447528417021346	0.00572312961265252	0.708742572234135	0.728194812738497	0.411004222825441	0.413182444022876	0
"Rps13"	6.29309822414007	6.81117557661445	6.2656637996117	6.13453926701274	6.73292038210826	6.37539745339955	6.24328253861955	6.12533700691146	6.50828126952194	6.4509208948413	7.16297533837111	6.52446649312975	6.68229237143083	7.10642160829388	6.75566207486507	6.66426949231891	6.70527296466678	6.2087474421325	6.24328253861955	6.58206368062502	6.37837636425328	6.39224528622329	5.96029391790047	5.15921339854704	5.66614019088452	5.30189122441849	5.44401765493165	5.76382849345906	6.01671247618582	5.99229258917863	5.9017526766665	5.98765512129525	5.99392112934476	5.86502551179579	5.94911700450775
"Gm17212"	0.936605904928467	1.4452711550272	1.06213553075963	1.03725569508715	1.45631728448622	0.781607311207539	1.5066831784505	1.13925336928976	1.15497846708323	1.29546443280479	1.84463471836523	1.33389310574957	1.1872610048417	1.33106311159177	1.68025683443517	1.02953062843422	1.46147617308093	1.0512816041395	1.5066831784505	1.37066090630447	1.1796129589046	1.13161582265532	1.08322017741305	0.391730332557385	0.754217080985683	0.828476418641202	1.24293780020056	0.66717184653208	0.670056246459601	0.652714095807785	0.96094534309314	0.693235809129598	1.17752239175161	0.66469217524574	1.05092652033644
"Rplp2-ps1"	9.76539550896466	10.4275223706826	9.70577233063172	9.49756646240644	9.51970700999288	9.35169899229389	9.86779301361448	9.69145913891805	9.63455878332424	9.68645500453412	10.4339296440227	9.40893896234148	9.70258482507436	10.1745512320835	9.6736606509846	9.66019560894507	9.87812756823935	9.22189882571382	9.86779301361448	9.96173183885636	9.77680147306681	9.49710136055116	9.31105574598419	9.26375510368478	9.10766433327667	8.18737186990914	8.98356654726997	8.65902901633004	9.27972199969762	9.3786633410164	9.10218306806705	9.34351664217304	9.42189861533999	9.18299266220595	9.24324302168275
